node_id,sensor_timestamp,humidity_percent,raw_value,rssi,voltage,sampling_interval
70:B8:F6:AE:A8:38,2025-12-19T10:11:00.000Z,33.01,3139,-79,4.002,30
D4:E9:F4:66:29:A8,2025-12-19T10:11:00.000Z,31.63,3179,-80,4.023,30
70:B8:F6:AE:A8:38,2025-12-19T10:11:30.000Z,32.98,3140,-82,4.002,30
D4:E9:F4:66:29:A8,2025-12-19T10:11:30.000Z,31.63,3179,-72,4.023,30
70:B8:F6:AE:A8:38,2025-12-19T10:12:00.000Z,32.97,3140,-70,4.002,30
D4:E9:F4:66:29:A8,2025-12-19T10:12:00.000Z,31.62,3179,-84,4.023,30
70:B8:F6:AE:A8:38,2025-12-19T10:12:30.000Z,32.98,3140,-85,4.002,30
D4:E9:F4:66:29:A8,2025-12-19T10:12:30.000Z,31.64,3179,-85,4.023,30
70:B8:F6:AE:A8:38,2025-12-19T10:13:00.000Z,33,3139,-77,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:13:00.000Z,31.64,3179,-66,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:13:30.000Z,32.99,3139,-82,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:13:30.000Z,31.63,3179,-62,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:14:00.000Z,32.99,3140,-62,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:14:00.000Z,31.6,3180,-84,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:14:30.000Z,32.98,3140,-56,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:14:30.000Z,31.59,3180,-84,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:15:00.000Z,33,3139,-75,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:15:00.000Z,31.58,3180,-82,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:15:30.000Z,33,3139,-55,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:15:30.000Z,31.56,3181,-62,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:16:00.000Z,33,3139,-81,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:16:00.000Z,31.58,3180,-77,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:16:30.000Z,33,3139,-69,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:16:30.000Z,31.57,3180,-74,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:17:00.000Z,33,3139,-81,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:17:00.000Z,31.58,3180,-76,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:17:30.000Z,32.99,3139,-71,4.001,30
D4:E9:F4:66:29:A8,2025-12-19T10:17:30.000Z,31.57,3181,-57,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:18:00.000Z,33.02,3139,-76,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:18:00.000Z,31.59,3180,-84,4.022,30
70:B8:F6:AE:A8:38,2025-12-19T10:18:30.000Z,33.04,3138,-57,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:18:30.000Z,31.61,3179,-61,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:19:00.000Z,33.05,3138,-80,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:19:00.000Z,31.58,3180,-65,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:19:30.000Z,33.03,3138,-55,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:19:30.000Z,31.59,3180,-65,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:20:00.000Z,33.01,3139,-76,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:20:00.000Z,31.62,3179,-74,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:20:30.000Z,33,3139,-57,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:20:30.000Z,31.6,3180,-65,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:21:00.000Z,32.99,3139,-83,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:21:00.000Z,31.58,3180,-57,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:21:30.000Z,32.99,3139,-70,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:21:30.000Z,31.58,3180,-62,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:22:00.000Z,32.97,3140,-62,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:22:00.000Z,31.57,3180,-71,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:22:30.000Z,33,3139,-63,4,30
D4:E9:F4:66:29:A8,2025-12-19T10:22:30.000Z,31.55,3181,-60,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:23:00.000Z,33.01,3139,-70,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:23:00.000Z,31.58,3180,-84,4.021,30
70:B8:F6:AE:A8:38,2025-12-19T10:23:30.000Z,33.02,3138,-73,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:23:30.000Z,31.56,3181,-78,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:24:00.000Z,33.05,3138,-59,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:24:00.000Z,31.54,3181,-65,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:24:30.000Z,33.03,3138,-62,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:24:30.000Z,31.54,3181,-61,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:25:00.000Z,33.04,3138,-70,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:25:00.000Z,31.54,3182,-81,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:25:30.000Z,33.02,3139,-68,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:25:30.000Z,31.52,3182,-57,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:26:00.000Z,33.04,3138,-59,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:26:00.000Z,31.54,3181,-75,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:26:30.000Z,33.04,3138,-61,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:26:30.000Z,31.54,3182,-72,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:27:00.000Z,33.02,3139,-70,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:27:00.000Z,31.54,3181,-57,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:27:30.000Z,33.01,3139,-68,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:27:30.000Z,31.56,3181,-80,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:28:00.000Z,33.01,3139,-63,3.999,30
D4:E9:F4:66:29:A8,2025-12-19T10:28:00.000Z,31.56,3181,-62,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:28:30.000Z,33.01,3139,-70,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:28:30.000Z,31.58,3180,-80,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:29:00.000Z,32.99,3139,-70,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:29:00.000Z,31.56,3181,-63,4.02,30
70:B8:F6:AE:A8:38,2025-12-19T10:29:30.000Z,32.99,3139,-74,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:29:30.000Z,31.57,3181,-79,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:30:00.000Z,33.01,3139,-67,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:30:00.000Z,31.56,3181,-68,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:30:30.000Z,32.99,3139,-63,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:30:30.000Z,31.53,3182,-77,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:31:00.000Z,33,3139,-85,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:31:00.000Z,31.5,3182,-85,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:31:30.000Z,32.98,3140,-64,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:31:30.000Z,31.53,3182,-70,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:32:00.000Z,32.98,3140,-57,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:32:00.000Z,31.54,3181,-68,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:32:30.000Z,33,3139,-77,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:32:30.000Z,31.52,3182,-72,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:33:00.000Z,33,3139,-66,3.998,30
D4:E9:F4:66:29:A8,2025-12-19T10:33:00.000Z,31.55,3181,-82,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:33:30.000Z,33.01,3139,-55,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:33:30.000Z,31.54,3181,-85,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:34:00.000Z,33.02,3139,-59,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:34:00.000Z,31.57,3181,-67,4.019,30
70:B8:F6:AE:A8:38,2025-12-19T10:34:30.000Z,33.01,3139,-79,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:34:30.000Z,31.59,3180,-59,4.018,30
70:B8:F6:AE:A8:38,2025-12-19T10:35:00.000Z,33,3139,-55,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:35:00.000Z,31.58,3180,-62,4.018,30
70:B8:F6:AE:A8:38,2025-12-19T10:35:30.000Z,33.02,3139,-61,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:35:30.000Z,31.6,3180,-78,4.018,30
70:B8:F6:AE:A8:38,2025-12-19T10:36:00.000Z,33.05,3138,-72,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:36:00.000Z,31.57,3180,-82,4.018,30
70:B8:F6:AE:A8:38,2025-12-19T10:36:30.000Z,33.06,3137,-73,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:36:30.000Z,31.55,3181,-58,4.018,30
70:B8:F6:AE:A8:38,2025-12-19T10:37:00.000Z,33.05,3138,-84,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:37:00.000Z,31.53,3182,-73,4.018,30
70:B8:F6:AE:A8:38,2025-12-19T10:37:30.000Z,33.03,3138,-64,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:37:30.000Z,31.55,3181,-79,4.018,30
70:B8:F6:AE:A8:38,2025-12-19T10:38:00.000Z,33.02,3139,-69,3.997,30
D4:E9:F4:66:29:A8,2025-12-19T10:38:00.000Z,31.55,3181,-82,4.018,30
70:B8:F6:AE:A8:38,2025-12-19T10:38:30.000Z,33,3139,-78,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:38:30.000Z,31.55,3181,-74,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:39:00.000Z,33.02,3138,-72,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:39:00.000Z,31.58,3180,-83,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:39:30.000Z,33.04,3138,-75,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:39:30.000Z,31.55,3181,-65,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:40:00.000Z,33.03,3138,-79,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:40:00.000Z,31.55,3181,-58,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:40:30.000Z,33.04,3138,-64,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:40:30.000Z,31.56,3181,-82,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:41:00.000Z,33.02,3139,-85,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:41:00.000Z,31.55,3181,-83,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:41:30.000Z,33.03,3138,-83,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:41:30.000Z,31.52,3182,-58,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:42:00.000Z,33.01,3139,-76,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:42:00.000Z,31.5,3183,-75,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:42:30.000Z,33.03,3138,-63,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:42:30.000Z,31.5,3183,-74,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:43:00.000Z,33.01,3139,-71,3.996,30
D4:E9:F4:66:29:A8,2025-12-19T10:43:00.000Z,31.47,3183,-82,4.017,30
70:B8:F6:AE:A8:38,2025-12-19T10:43:30.000Z,32.98,3140,-71,3.995,30
D4:E9:F4:66:29:A8,2025-12-19T10:43:30.000Z,31.5,3183,-74,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:44:00.000Z,32.97,3140,-64,3.995,30
D4:E9:F4:66:29:A8,2025-12-19T10:44:00.000Z,31.51,3182,-72,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:44:30.000Z,32.97,3140,-55,3.995,30
D4:E9:F4:66:29:A8,2025-12-19T10:44:30.000Z,31.5,3183,-65,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:45:00.000Z,32.95,3141,-56,3.995,30
D4:E9:F4:66:29:A8,2025-12-19T10:45:00.000Z,31.51,3182,-66,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:45:30.000Z,32.94,3141,-80,3.995,30
D4:E9:F4:66:29:A8,2025-12-19T10:45:30.000Z,31.52,3182,-71,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:46:00.000Z,32.94,3141,-57,3.995,30
D4:E9:F4:66:29:A8,2025-12-19T10:46:00.000Z,31.55,3181,-67,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:46:30.000Z,32.95,3141,-81,3.995,30
D4:E9:F4:66:29:A8,2025-12-19T10:46:30.000Z,31.56,3181,-75,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:47:00.000Z,32.92,3141,-61,3.995,30
D4:E9:F4:66:29:A8,2025-12-19T10:47:00.000Z,31.54,3181,-72,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:47:30.000Z,32.95,3141,-78,3.995,30
D4:E9:F4:66:29:A8,2025-12-19T10:47:30.000Z,31.52,3182,-77,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:48:00.000Z,32.94,3141,-78,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:48:00.000Z,31.5,3183,-69,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:48:30.000Z,32.94,3141,-71,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:48:30.000Z,31.52,3182,-73,4.016,30
70:B8:F6:AE:A8:38,2025-12-19T10:49:00.000Z,32.96,3140,-66,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:49:00.000Z,31.55,3181,-80,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:49:30.000Z,32.97,3140,-59,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:49:30.000Z,31.55,3181,-64,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:50:00.000Z,32.98,3140,-83,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:50:00.000Z,31.57,3180,-59,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:50:30.000Z,32.97,3140,-82,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:50:30.000Z,31.56,3181,-73,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:51:00.000Z,32.97,3140,-68,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:51:00.000Z,31.55,3181,-81,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:51:30.000Z,32.97,3140,-81,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:51:30.000Z,31.54,3181,-73,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:52:00.000Z,32.96,3140,-74,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:52:00.000Z,31.57,3181,-63,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:52:30.000Z,32.97,3140,-56,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:52:30.000Z,31.57,3181,-67,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:53:00.000Z,32.97,3140,-66,3.994,30
D4:E9:F4:66:29:A8,2025-12-19T10:53:00.000Z,31.58,3180,-82,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:53:30.000Z,32.95,3141,-76,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:53:30.000Z,31.61,3179,-73,4.015,30
70:B8:F6:AE:A8:38,2025-12-19T10:54:00.000Z,32.95,3141,-63,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:54:00.000Z,31.62,3179,-82,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:54:30.000Z,32.95,3141,-63,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:54:30.000Z,31.64,3179,-65,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:55:00.000Z,32.96,3140,-74,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:55:00.000Z,31.63,3179,-74,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:55:30.000Z,32.97,3140,-61,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:55:30.000Z,31.66,3178,-59,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:56:00.000Z,32.95,3141,-71,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:56:00.000Z,31.66,3178,-69,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:56:30.000Z,32.98,3140,-83,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:56:30.000Z,31.68,3177,-75,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:57:00.000Z,32.97,3140,-68,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:57:00.000Z,31.7,3177,-56,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:57:30.000Z,32.99,3140,-61,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:57:30.000Z,31.68,3177,-79,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:58:00.000Z,32.98,3140,-74,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:58:00.000Z,31.66,3178,-58,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:58:30.000Z,32.99,3139,-61,3.993,30
D4:E9:F4:66:29:A8,2025-12-19T10:58:30.000Z,31.68,3177,-81,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:59:00.000Z,32.98,3140,-71,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T10:59:00.000Z,31.67,3178,-70,4.014,30
70:B8:F6:AE:A8:38,2025-12-19T10:59:30.000Z,32.98,3140,-55,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T10:59:30.000Z,31.67,3178,-58,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:00:00.000Z,32.99,3139,-69,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T11:00:00.000Z,31.69,3177,-76,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:00:30.000Z,33,3139,-83,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T11:00:30.000Z,31.71,3177,-76,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:01:00.000Z,33,3139,-71,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T11:01:00.000Z,31.71,3176,-67,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:01:30.000Z,33,3139,-69,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T11:01:30.000Z,31.71,3177,-70,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:02:00.000Z,33.01,3139,-67,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T11:02:00.000Z,31.73,3176,-77,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:02:30.000Z,33.02,3139,-63,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T11:02:30.000Z,31.76,3175,-72,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:03:00.000Z,32.99,3139,-65,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T11:03:00.000Z,31.78,3174,-72,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:03:30.000Z,33,3139,-67,3.992,30
D4:E9:F4:66:29:A8,2025-12-19T11:03:30.000Z,31.79,3174,-64,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:04:00.000Z,33,3139,-57,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:04:00.000Z,31.81,3174,-58,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:04:30.000Z,32.99,3139,-65,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:04:30.000Z,31.8,3174,-63,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:05:00.000Z,33.01,3139,-59,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:05:00.000Z,31.77,3175,-75,4.013,30
70:B8:F6:AE:A8:38,2025-12-19T11:05:30.000Z,33.03,3138,-68,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:05:30.000Z,31.78,3175,-71,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:06:00.000Z,33.01,3139,-75,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:06:00.000Z,31.76,3175,-69,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:06:30.000Z,33.01,3139,-72,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:06:30.000Z,31.76,3175,-60,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:07:00.000Z,33.01,3139,-84,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:07:00.000Z,31.74,3176,-58,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:07:30.000Z,33.01,3139,-78,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:07:30.000Z,31.73,3176,-85,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:08:00.000Z,32.98,3140,-59,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:08:00.000Z,31.72,3176,-63,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:08:30.000Z,33,3139,-84,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:08:30.000Z,31.72,3176,-57,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:09:00.000Z,32.99,3140,-74,3.991,30
D4:E9:F4:66:29:A8,2025-12-19T11:09:00.000Z,31.74,3176,-74,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:09:30.000Z,33,3139,-58,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:09:30.000Z,31.77,3175,-79,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:10:00.000Z,32.99,3139,-84,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:10:00.000Z,31.79,3174,-82,4.012,30
70:B8:F6:AE:A8:38,2025-12-19T11:10:30.000Z,33,3139,-76,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:10:30.000Z,31.81,3174,-61,4.011,30
70:B8:F6:AE:A8:38,2025-12-19T11:11:00.000Z,33.02,3138,-85,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:11:00.000Z,31.8,3174,-57,4.011,30
70:B8:F6:AE:A8:38,2025-12-19T11:11:30.000Z,33,3139,-76,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:11:30.000Z,31.79,3174,-80,4.011,30
70:B8:F6:AE:A8:38,2025-12-19T11:12:00.000Z,32.98,3140,-78,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:12:00.000Z,31.82,3173,-63,4.011,30
70:B8:F6:AE:A8:38,2025-12-19T11:12:30.000Z,33,3139,-73,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:12:30.000Z,31.81,3174,-81,4.011,30
70:B8:F6:AE:A8:38,2025-12-19T11:13:00.000Z,32.99,3139,-84,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:13:00.000Z,31.8,3174,-67,4.011,30
70:B8:F6:AE:A8:38,2025-12-19T11:13:30.000Z,33.02,3139,-65,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:13:30.000Z,31.78,3175,-59,4.011,30
70:B8:F6:AE:A8:38,2025-12-19T11:14:00.000Z,33.04,3138,-69,3.99,30
D4:E9:F4:66:29:A8,2025-12-19T11:14:00.000Z,31.76,3175,-72,4.011,30
70:B8:F6:AE:A8:38,2025-12-19T11:14:30.000Z,33.03,3138,-83,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:14:30.000Z,31.77,3175,-62,4.011,30
70:B8:F6:AE:A8:38,2025-12-19T11:15:00.000Z,33.02,3139,-61,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:15:00.000Z,31.77,3175,-57,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:15:30.000Z,33.02,3139,-68,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:15:30.000Z,31.76,3175,-68,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:16:00.000Z,33.02,3138,-58,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:16:00.000Z,31.76,3175,-81,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:16:30.000Z,33.05,3138,-82,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:16:30.000Z,31.74,3176,-63,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:17:00.000Z,33.04,3138,-61,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:17:00.000Z,31.74,3176,-56,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:17:30.000Z,33.01,3139,-75,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:17:30.000Z,31.71,3176,-83,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:18:00.000Z,33.01,3139,-80,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:18:00.000Z,31.71,3177,-85,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:18:30.000Z,33.03,3138,-69,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:18:30.000Z,31.69,3177,-80,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:19:00.000Z,33.01,3139,-70,3.989,30
D4:E9:F4:66:29:A8,2025-12-19T11:19:00.000Z,31.72,3176,-65,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:19:30.000Z,33,3139,-64,3.988,30
D4:E9:F4:66:29:A8,2025-12-19T11:19:30.000Z,31.71,3176,-84,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:20:00.000Z,33,3139,-65,3.988,30
D4:E9:F4:66:29:A8,2025-12-19T11:20:00.000Z,31.7,3177,-82,4.01,30
70:B8:F6:AE:A8:38,2025-12-19T11:20:30.000Z,33.02,3139,-68,3.988,30
D4:E9:F4:66:29:A8,2025-12-19T11:20:30.000Z,31.73,3176,-66,4.009,30
70:B8:F6:AE:A8:38,2025-12-19T11:21:00.000Z,33.01,3139,-77,3.988,30
D4:E9:F4:66:29:A8,2025-12-19T11:21:00.000Z,31.75,3175,-56,4.009,30
70:B8:F6:AE:A8:38,2025-12-19T11:21:30.000Z,33.03,3138,-66,3.988,30
D4:E9:F4:66:29:A8,2025-12-19T11:21:30.000Z,31.76,3175,-74,4.009,30
70:B8:F6:AE:A8:38,2025-12-19T11:22:00.000Z,33.05,3138,-79,3.988,30
D4:E9:F4:66:29:A8,2025-12-19T11:22:00.000Z,31.77,3175,-72,4.009,30
